candidate_id,entry_id,text_source,author_group,left_term_key,right_term_key,relation_type,evidence_display,review_status,review_confidence,reviewer,review_note
SNRC-00345,DIOSC_DMM-1.118,DIOSC_DMM,Dioscorides,μεσπιλον,τρικοκκον,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,,
SNRC-00346,DIOSC_DMM-1.118,DIOSC_DMM,Dioscorides,πιμηλις,πυρακανθη,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,,
SNRC-00347,DIOSC_DMM-1.118,DIOSC_DMM,Dioscorides,πιμηλις,σητανιον,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,,
SNRC-00348,DIOSC_DMM-1.118,DIOSC_DMM,Dioscorides,πιμηλις,τρικοκκον,unreviewed,"ς, κοιλίας στεγνωτικός. ἔστι δὲ καὶ ἕτερον εἷδος ἐν Ἰταλίᾳ γεννώμενον, ὃ ἔνιοι πιμηλ ίδα, οἱ δὲ σητάνιον ὀνομάζουσι· δένδρον μήλῳ ἐμφερὲς καὶ τοῖς φύλλοις, ὅτι μὴ μικρότερον. καρπὸν δὲ ἔχει καὶ τοῦτο στρογγύλον, βρώσιμον, πλατὺν ἔχοντα τὸν πυθμένα, ὑποστύ",pending_llm_review,,,
SNRC-00349,DIOSC_DMM-1.119,DIOSC_DMM,Dioscorides,ελαια,κρανια,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,,
SNRC-00350,DIOSC_DMM-1.119,DIOSC_DMM,Dioscorides,ελαια,καρπον,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,,
SNRC-00351,DIOSC_DMM-1.119,DIOSC_DMM,Dioscorides,ελαια,ξυλων,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,,
SNRC-00352,DIOSC_DMM-1.119,DIOSC_DMM,Dioscorides,κρανια,καρπον,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,,
SNRC-00353,DIOSC_DMM-1.119,DIOSC_DMM,Dioscorides,κρανια,ξυλων,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,,
SNRC-00354,DIOSC_DMM-1.119,DIOSC_DMM,Dioscorides,καρπον,ξυλων,unreviewed,"ρον ἐστὶν ἁδρόν, καρπὸν φέρον ὡς ἐλαίας, ἐπιμήκη, χλωρὸν τὸ πρῶτον, πεπαινόμενον δὲ ξανθὸν ἢ κηροειδῆ, ἐδώδιμον, στύφοντα, ἁρμόζοντα πρὸς κοιλίας ῥύσιν καὶ δυσεντερίαν, συντιθέμενον καὶ εἰς ἕψημα καὶ εἰς βρῶσιν καὶ ἁλμεύεται δὲ ὡς ἐλαία. ὁ δʼ ἐκ τῶν χλω",pending_llm_review,,,
SNRC-00355,DIOSC_DMM-1.102,DIOSC_DMM,Dioscorides,αμοργη,,unreviewed,ἀμόργη,pending_llm_review,,,
SNRC-00356,DIOSC_DMM-1.103,DIOSC_DMM,Dioscorides,αγνος,,unreviewed,ἄγνος,pending_llm_review,,,
SNRC-00357,DIOSC_DMM-1.104,DIOSC_DMM,Dioscorides,ιτεα,,unreviewed,ἰτέα,pending_llm_review,,,
SNRC-00358,DIOSC_DMM-1.111,DIOSC_DMM,Dioscorides,αγρια ροα,,unreviewed,βαλαύστιον,pending_llm_review,,,
SNRC-00359,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,γλυκυς οινος,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00360,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,κριθη,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00361,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,νεα κριθη,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00362,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,οινος,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00363,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,σιτος,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00364,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,υδωρ,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00365,GAL_ALIM-1.11,GAL_ALIM,Galen,αυστηρος οινος,σταχυν,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00366,GAL_ALIM-1.11,GAL_ALIM,Galen,γλυκυς οινος,κριθη,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00367,GAL_ALIM-1.11,GAL_ALIM,Galen,γλυκυς οινος,νεα κριθη,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00368,GAL_ALIM-1.11,GAL_ALIM,Galen,γλυκυς οινος,οινος,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00369,GAL_ALIM-1.11,GAL_ALIM,Galen,γλυκυς οινος,σιτος,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00370,GAL_ALIM-1.11,GAL_ALIM,Galen,γλυκυς οινος,υδωρ,unreviewed,ὶ οἰνομέλιτι κεκραμένοις ἐν ὕδατι καί ποτε καὶ ὕδατι μόνῳ καὶ πίνειν ἐν τῷ θέρει πρὸ δυοῖν ἢ τριῶν ὡρῶν τοῦ λουτροῦ καί φασιν αἰσθάνεσθαι τοῦ πόματος ἀδίψου. δι' οἴνου γε μὴν αὐστηροῦ ποθέντα ξηραίνει γαστέρα. χρῶνται δ' ἀλφίτοις ἔν τισι τῶν ἐθνῶν ἐν ἄρ,pending_llm_review,,,
SNRC-00371,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,αλφιτον,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00372,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,κεγχρος,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00373,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,κριθη,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00374,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,κοπρωδες,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00375,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,μελι,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00376,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,οινος,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00377,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,οινος γλυκυς,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00378,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,πιτυρωδες,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00379,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,πυρος,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00380,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,ρυπος,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00381,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,σιραιον,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00382,GAL_ALIM-1.12,GAL_ALIM,Galen,αλευρον,υδωρ,unreviewed,"ν ἐξ ἁπάσης μάζης γεννᾶσθαι χυμόν, ὃν αὐτός τε καὶ ὁ διδάσκαλος αὐτοῦ Πραξαγόρας «ὑαλώδη» καλοῦσι. τὸ δ' οὐχ οὕτως ἔχει, μήτε τὸ γλίσχρον ἐχόντων | τῶν ἀλφίτων, ὅπερ ἐν χόνδρῳ μάλιστ' ἐστί, μήτε τὸ τρόφιμον. ἐξαπατᾷ δ' αὐτὸν ἡ ἐπὶ πλέον ἐν οἴνῳ γλυκεῖ καὶ σ",pending_llm_review,,,
SNRC-00383,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,αλς,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00384,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,ανηθον,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00385,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,γαρος,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00386,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,γληχων,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00387,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,ελαιον,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00388,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,κρεας,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00389,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,κρεας χοιρειον,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00390,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,μελαγχολικος χυμος,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
SNRC-00391,GAL_ALIM-1.18,GAL_ALIM,Galen,αιμα,μελι,unreviewed,"αντίος τῷ στυπτικῷ. διὸ κἂν ἑψήσας τις αὐτοὺς ἐν ὕδατι προςενέγκηται τὸ ὕδωρ, ἡδύνας ἁλσὶν ἢ γάρῳ καὶ μετ' αὐτῶν ἐλαίῳ, διαχωρητικὸν γίγνεται τὸ πόμα. δὶς δ' ἑψηθέντων, ὡς εἴρηται, τῶν φακῶν ἡ ἐξ αὐτῶν σκευαζομένη φακῆ τὴν ἐναντίαν ἔχει δύναμιν τῷ χυλῷ,",pending_llm_review,,,
