occurrence_id,term_key,entry_id,text_source,author_group,result_run,entry_ref,chapter_title_gr,display,lemma_gr,label,normalized,lemma_normalized,is_multiword,head_lemma_normalized,substance_lemma_normalized,part_lemma_normalized,variant_place_lemma_normalized,confidence,lemma_confidence,result_file,applies_to_kind,applies_to_lemma_normalized,applies_to_substance_lemma_normalized,applies_to_part_lemma_normalized
diosc_full_v3:DIOSC_DMM-2.63:20,ολκος,DIOSC_DMM-2.63,DIOSC_DMM,Dioscorides,diosc_full_v3,2.63,ἀράχνη τὸ ζῷον,ὁλκὸν,ὁλκός,SUBSTANCE,ολκον,ολκος,false,,,,,0.600,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.63.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.63:21,ροδινον,DIOSC_DMM-2.63,DIOSC_DMM,Dioscorides,diosc_full_v3,2.63,ἀράχνη τὸ ζῷον,ῥοδίνῳ,ῥόδινον,SUBSTANCE,ροδινω,ροδινον,false,,,,,0.700,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.63.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.63:22,σπληναριον,DIOSC_DMM-2.63,DIOSC_DMM,Dioscorides,diosc_full_v3,2.63,ἀράχνη τὸ ζῷον,σπληναρίῳ,σπληνάριον,SUBSTANCE,σπληναριω,σπληναριον,false,,,,,0.750,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.63.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.63:23,υμενα,DIOSC_DMM-2.63,DIOSC_DMM,Dioscorides,diosc_full_v3,2.63,ἀράχνη τὸ ζῷον,ὑμένα,,SUBSTANCE_PART,υμενα,,false,,αραχνη,υμην,,0.850,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.63.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.63:24,υφος,DIOSC_DMM-2.63,DIOSC_DMM,Dioscorides,diosc_full_v3,2.63,ἀράχνη τὸ ζῷον,ὕφος,,SUBSTANCE_PART,υφος,,false,,αραχνη,υφος,,0.850,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.63.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.64:13,σαυρα,DIOSC_DMM-2.64,DIOSC_DMM,Dioscorides,diosc_full_v3,2.64,σαύρας,σαύρας,σαῦρα,SUBSTANCE,σαυρας,σαυρα,false,,,,,0.900,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.64.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.64:14,ηπαρ,DIOSC_DMM-2.64,DIOSC_DMM,Dioscorides,diosc_full_v3,2.64,σαύρας,ἧπαρ,,SUBSTANCE_PART,ηπαρ,,false,,σαυρα,ηπαρ,,0.900,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.64.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.64:15,κεφαλη,DIOSC_DMM-2.64,DIOSC_DMM,Dioscorides,diosc_full_v3,2.64,σαύρας,κεφαλὴ,,SUBSTANCE_PART,κεφαλη,,false,,σαυρα,κεφαλη,,0.900,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.64.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.65:2,οινος,DIOSC_DMM-2.65,DIOSC_DMM,Dioscorides,diosc_full_v3,2.65,σήψ,οἴνῳ,οἶνος,SUBSTANCE,οινω,οινος,false,,,,,0.850,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.65.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.65:3,σαυρα,DIOSC_DMM-2.65,DIOSC_DMM,Dioscorides,diosc_full_v3,2.65,σήψ,σαύραν,σαύρα,SUBSTANCE,σαυραν,σαυρα,false,,,,,0.800,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.65.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.65:4,σηψ,DIOSC_DMM-2.65,DIOSC_DMM,Dioscorides,diosc_full_v3,2.65,σήψ,σήψ,σήψ,SUBSTANCE,σηψ,σηψ,false,,,,,0.800,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.65.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.65:5,χαλκιδικη σαυρα,DIOSC_DMM-2.65,DIOSC_DMM,Dioscorides,diosc_full_v3,2.65,σήψ,Χαλκιδικὴν σαύραν,Χαλκιδικὴ σαύρα,SUBSTANCE,χαλκιδικην σαυραν,χαλκιδικη σαυρα,true,σαυρα,,,χαλκιδικη,0.750,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.65.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:12,θριδαξ,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,θρίδακος,θρίδαξ,SUBSTANCE,θριδακος,θριδαξ,false,,,,,0.800,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:13,καρδαμον,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,καρδάμῳ,κάρδαμον,SUBSTANCE,καρδαμω,καρδαμον,false,,,,,0.850,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:14,μελι,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,μέλιτος,μέλι,SUBSTANCE,μελιτος,μελι,false,,,,,0.850,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:15,οινος,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,οἴνου,οἶνος,SUBSTANCE,οινου,οινος,false,,,,,0.850,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:16,σκιγκος,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,σκίγκος,σκίγκος,SUBSTANCE,σκιγκος,σκιγκος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:17,υδωρ,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,ὕδατος,ὕδωρ,SUBSTANCE,υδατος,υδωρ,false,,,,,0.850,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:18,φακος,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,φακοῦ,φακός,SUBSTANCE,φακου,φακος,false,,,,,0.800,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:19,θριδακος σπερματι,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,θρίδακος σπέρματι,,SUBSTANCE_PART,θριδακος σπερματι,,true,,θριδαξ,σπερμα,,0.800,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.66:20,νεφρους,DIOSC_DMM-2.66,DIOSC_DMM,Dioscorides,diosc_full_v3,2.66,σκίγκος,νεφροὺς,,SUBSTANCE_PART,νεφρους,,false,,σκιγκος,νεφρος,,0.700,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.66.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:12,γης εντερα,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,γῆς ἐντέρα,γῆς ἔντερα,SUBSTANCE,γης εντερα,γης εντερα,true,εντερον,,,,0.750,0.400,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:13,γλυκυ,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,γλυκεῖ,γλυκύ,SUBSTANCE,γλυκει,γλυκυ,false,,,,,0.450,0.600,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:14,ελαιον,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,ἐλαίῳ,ἔλαιον,SUBSTANCE,ελαιω,ελαιον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:15,εντερον,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,ἐντέρα,ἔντερον,SUBSTANCE,εντερα,εντερον,false,,,,,0.650,0.800,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:16,ουρον,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,οὖρα,οὖρον,SUBSTANCE,ουρα,ουρον,false,,,,,0.800,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:17,στεαρ,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,στέατι,στέαρ,SUBSTANCE,στεατι,στεαρ,false,,,,,0.850,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.67:18,χηνειον στεαρ,DIOSC_DMM-2.67,DIOSC_DMM,Dioscorides,diosc_full_v3,2.67,γῆς ἔντερα,χηνείῳ στέατι,χηνείον στέαρ,SUBSTANCE,χηνειω στεατι,χηνειον στεαρ,true,στεαρ,,,,0.800,0.650,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.67.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.68:4,μυογαλη,DIOSC_DMM-2.68,DIOSC_DMM,Dioscorides,diosc_full_v3,2.68,μυογαλῆ,μυογαλῆ,μυογαλῆ,SUBSTANCE,μυογαλη,μυογαλη,false,,,,,0.860,0.700,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.68.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.69:6,μυς,DIOSC_DMM-2.69,DIOSC_DMM,Dioscorides,diosc_full_v3,2.69,μύες,μύας,μῦς,SUBSTANCE,μυας,μυς,false,,,,,0.900,0.950,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.69.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.69:7,μυς κατοικιδιος,DIOSC_DMM-2.69,DIOSC_DMM,Dioscorides,diosc_full_v3,2.69,μύες,μύας κατοικιδίους,μῦς κατοικίδιος,SUBSTANCE,μυας κατοικιδιους,μυς κατοικιδιος,true,μυς,,,,0.850,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.69.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.69:8,σιελος,DIOSC_DMM-2.69,DIOSC_DMM,Dioscorides,diosc_full_v3,2.69,μύες,σίελον,σίελος,SUBSTANCE,σιελον,σιελος,false,,,,,0.800,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.69.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.7:8,δευτερα,DIOSC_DMM-2.7,DIOSC_DMM,Dioscorides,diosc_full_v3,2.7,πορφύρας πώματα,δεύτερα,δεύτερα,SUBSTANCE,δευτερα,δευτερα,false,,,,,0.700,0.450,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.7.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.7:9,ελαιον,DIOSC_DMM-2.7,DIOSC_DMM,Dioscorides,diosc_full_v3,2.7,πορφύρας πώματα,ἐλαίῳ,ἔλαιον,SUBSTANCE,ελαιω,ελαιον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.7.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.7:10,οξος,DIOSC_DMM-2.7,DIOSC_DMM,Dioscorides,diosc_full_v3,2.7,πορφύρας πώματα,ὄξει,ὄξος,SUBSTANCE,οξει,οξος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.7.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.7:11,πορφυρα,DIOSC_DMM-2.7,DIOSC_DMM,Dioscorides,diosc_full_v3,2.7,πορφύρας πώματα,πορφύρας,πορφύρα,SUBSTANCE,πορφυρας,πορφυρα,false,,,,,0.850,0.800,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.7.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.7:12,πορφυρας πωματα,DIOSC_DMM-2.7,DIOSC_DMM,Dioscorides,diosc_full_v3,2.7,πορφύρας πώματα,πορφύρας πώματα,,SUBSTANCE_PART,πορφυρας πωματα,,true,,πορφυρα,πωμα,,0.900,0.000,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.7.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:75,ακονιτον,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ἀκονίτου,ἀκόνιτον,SUBSTANCE,ακονιτου,ακονιτον,false,,,,,0.780,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:76,αιγειος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,αἴγειον,αἴγειος,SUBSTANCE,αιγειον,αιγειος,false,,,,,0.680,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:77,αλς,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ἁλῶν,ἅλς,SUBSTANCE,αλων,αλς,false,,,,,0.850,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:78,βοειος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,βόειον,βόειος,SUBSTANCE,βοειον,βοειος,false,,,,,0.660,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:79,βουπρηστις,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,βουπρήστεως,βουπρήστις,SUBSTANCE,βουπρηστεως,βουπρηστις,false,,,,,0.750,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:80,γαλα,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,γάλα,γάλα,SUBSTANCE,γαλα,γαλα,false,,,,,0.950,0.950,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:81,γαλα γυναικος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,τῆς γυναικὸς γάλα,γάλα γυναικός,SUBSTANCE,της γυναικος γαλα,γαλα γυναικος,true,γαλα,,,,0.850,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:82,γαλα πρωτοτοκου κυνος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,τῆς πρωτοτόκου κυνὸς γάλα,γάλα πρωτοτόκου κυνός,SUBSTANCE,της πρωτοτοκου κυνος γαλα,γαλα πρωτοτοκου κυνος,true,γαλα,,,,0.750,0.500,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:83,δορυκνιον,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,δορυκνίου,δορύκνιον,SUBSTANCE,δορυκνιου,δορυκνιον,false,,,,,0.720,0.800,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:84,δρυς,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,δρυὶ,δρῦς,SUBSTANCE,δρυι,δρυς,false,,,,,0.700,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:85,εαρινος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ἐαρινὸν,ἐαρινός,SUBSTANCE,εαρινον,εαρινος,false,,,,,0.550,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:86,ελλεβορος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ἐλλέβορος,ἐλλέβορος,SUBSTANCE,ελλεβορος,ελλεβορος,false,,,,,0.900,0.920,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:87,εφημερος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ἐφημέρου,ἐφήμερος,SUBSTANCE,εφημερου,εφημερος,false,,,,,0.700,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:88,θερινος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,θερινοῦ,θερινός,SUBSTANCE,θερινου,θερινος,false,,,,,0.550,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:89,ιππειος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ἵππειον,ἵππειος,SUBSTANCE,ιππειον,ιππειος,false,,,,,0.660,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:90,κανθαρις,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,κανθαρίδος,κανθαρίς,SUBSTANCE,κανθαριδος,κανθαρις,false,,,,,0.800,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:91,κληματις,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,κληματίς,κληματίς,SUBSTANCE,κληματις,κληματις,false,,,,,0.780,0.800,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:92,κωνειον,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,κωνείῳ,κώνειον,SUBSTANCE,κωνειω,κωνειον,false,,,,,0.820,0.880,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:93,λαγωος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,λαγωοῦ,λαγωός,SUBSTANCE,λαγωου,λαγωος,false,,,,,0.700,0.700,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:94,λαγωος θαλασσιος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,λαγωοῦ θαλασσίου,λαγωὸς θαλάσσιος,SUBSTANCE,λαγωου θαλασσιου,λαγωος θαλασσιος,true,λαγωος,,,,0.720,0.700,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:95,λιβανωτος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,λιβανωτῷ,λιβανωτός,SUBSTANCE,λιβανωτω,λιβανωτος,false,,,,,0.800,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:96,λινοζωστις,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,λινόζωστις,λινόζωστις,SUBSTANCE,λινοζωστις,λινοζωστις,false,,,,,0.700,0.700,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:97,μελι,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,μέλιτος,μέλι,SUBSTANCE,μελιτος,μελι,false,,,,,0.880,0.900,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:98,ονειος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ὄνειον,ὄνειος,SUBSTANCE,ονειον,ονειος,false,,,,,0.660,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:99,οξυμελι,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ὀξυμέλιτος,ὀξυμέλι,SUBSTANCE,οξυμελιτος,οξυμελι,false,,,,,0.820,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:100,ορρος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,ὀρρόν,ὀρρός,SUBSTANCE,ορρον,ορρος,false,,,,,0.850,0.880,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:101,πιτυοκαμπη,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,πιτυοκάμπης,πιτυοκάμπη,SUBSTANCE,πιτυοκαμπης,πιτυοκαμπη,false,,,,,0.720,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:102,πτισανη,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,πτισάνης,πτισάνη,SUBSTANCE,πτισανης,πτισανη,false,,,,,0.750,0.800,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:103,προβατειος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,προβάτειον,προβάτειος,SUBSTANCE,προβατειον,προβατειος,false,,,,,0.660,0.550,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:104,προσφατον γαλα,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,πρόσφατον γάλα,πρόσφατον γάλα,SUBSTANCE,προσφατον γαλα,προσφατον γαλα,true,γαλα,,,,0.820,0.400,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:105,σαλαμανδρα,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,σαλαμάνδρας,σαλαμάνδρα,SUBSTANCE,σαλαμανδρας,σαλαμανδρα,false,,,,,0.750,0.800,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:106,σκαμμωνια,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,σκαμμωνία,σκαμμωνία,SUBSTANCE,σκαμμωνια,σκαμμωνια,false,,,,,0.780,0.850,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:107,σχινος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,σχίνῳ,σχῖνος,SUBSTANCE,σχινω,σχινος,false,,,,,0.720,0.750,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:108,τερεβινθινη,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,τερεβινθίνη,τερεβινθίνη,SUBSTANCE,τερεβινθινη,τερεβινθινη,false,,,,,0.720,0.700,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
diosc_full_v3:DIOSC_DMM-2.70:109,θαλλος,DIOSC_DMM-2.70,DIOSC_DMM,Dioscorides,diosc_full_v3,2.70,γάλα,θαλλῷ,θαλλός,SUBSTANCE,θαλλω,θαλλος,false,,,,,0.600,0.600,outputs/vocab_entries_v3/diosc_full_v3/results/DIOSC_DMM-2.70.json,UNSPECIFIED,,,
